review_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_votes,sentiment
REV00396,Smartphone X1,electronics,5,"<p>Sound quality is excellent, crystal clear audio. Sound quality is excellent, crystal clear audio. Not recommended.</p>",2025-12-22,False,38,positive
REV00397,Coffee Maker,home,2,"<p>In my opinion, Takes up too much space, too bulky. Consumes too much power. Not recommended.</p>",2026-03-26,True,14,negative
REV00398,Wireless Headphones,electronics,1,"Honestly, Battery drains too quickly, barely lasts 3 hours. Worth every penny!",2026-04-09,False,8,negative
REV00399,Air Purifier,home,3,"In my opinion, Standard features and performance. Save your money.",2026-05-09,False,6,neutral
REV00400,Running Shoes,clothing,5,"In my opinion, Washes well, no fading or shrinking. Total waste of money.",2026-06-02,True,45,positive
REV00401,Laptop Pro 15,electronics,5,"<p>EDIT: After more use, Sound quality is excellent, crystal clear audio. Five stars from me!</p>",2026-02-06,False,5,positive
REV00402,Smartphone X1,electronics,2,"Honestly, Poor build quality, feels cheap and plastic. Disappointed overall. Check my blog: www.reviews.com/mypost Contact me: reviewer@email.com",2026-05-20,False,21,negative
REV00403,Vacuum Cleaner,home,1,"Honestly, Difficult to clean, parts don't come apart easily. Five stars from me! Check my blog: www.reviews.com/mypost",2026-02-12,True,5,negative
REV00404,Denim Jeans,clothing,5,"Overall, Perfect fit! Very comfortable to wear all day. Great value for money, highly recommend! One star is too generous. Check my blog: www.reviews.com/mypost",2026-01-25,True,23,positive
REV00405,Leather Belt,clothing,4,"In my opinion, True to size, the measurements were accurate. Excellent quality fabric, feels soft and durable. Five stars from me!",2025-12-16,True,32,positive
REV00406,Smartphone X1,electronics,5,"Just received it and The display is absolutely stunning. Colors are vibrant and sharp. Super fast performance, handles multitasking effortlessly. Contact me: reviewer@email.com",2026-05-19,True,23,positive
REV00407,Blender Pro,home,3,"<p>To be honest, Okay for occasional use. You get what you pay for.</p>",2026-03-19,False,8,neutral
REV00408,Smart Watch,electronics,2,"<p>I must say, Camera is terrible, blurry photos even in daylight. Difficult to setup, confusing instructions. Total waste of money.</p>",2026-02-14,True,7,negative
REV00409,Coffee Maker,home,1,"I must say, Way too loud, sounds like a jet engine. Not recommended.",2026-04-26,False,26,negative
REV00410,Desk Lamp,home,1,"After using it for a month, Flimsy construction, feels like it will break. Perfect for my needs. Contact me: reviewer@email.com",2026-03-05,True,24,negative
REV00411,Desk Lamp,home,5,"My experience: Energy efficient, saves on electricity. Quiet operation, barely makes any noise. Not recommended.",2026-05-19,True,35,positive
REV00412,Winter Jacket,clothing,4,"I must say, Great value for money, highly recommend! One star is too generous.",2026-03-12,True,24,positive
REV00413,Denim Jeans,clothing,2,"Honestly, Poor quality material, started falling apart after one wash. Worth every penny! Check my blog: www.reviews.com/mypost",2025-12-26,True,19,negative
REV00414,Leather Belt,clothing,3,Just received it and As expected from this brand. Five stars from me!,2026-03-05,True,0,neutral
REV00415,Smartphone X1,electronics,5,<p>The screen resolution is perfect for watching movies. Not recommended.</p> Contact me: reviewer@email.com,2026-04-08,True,22,positive
REV00416,Leather Belt,clothing,2,"After using it for a month, Looks cheap and poorly made. Would buy again!",2026-03-18,True,24,negative
REV00417,Winter Jacket,clothing,4,"<p>EDIT: After more use, Washes well, no fading or shrinking. Perfect fit! Very comfortable to wear all day. You get what you pay for.</p>",2026-04-25,True,45,positive
REV00418,Running Shoes,clothing,1,"EDIT: After more use, Runs very small, order 2 sizes up! Overpriced for such low quality. Disappointed overall.",2026-03-09,True,14,negative
REV00419,Leather Belt,clothing,5,"In my opinion, True to size, the measurements were accurate. One star is too generous.",2025-12-27,True,13,positive
REV00420,Smart Watch,electronics,2,"My experience: Poor build quality, feels cheap and plastic. Perfect for my needs.",2025-12-19,True,13,negative
REV00421,Blender Pro,home,2,"<p>EDIT: After more use, Difficult to clean, parts don't come apart easily. Difficult to clean, parts don't come apart easily. Not recommended.</p> Check my blog: www.reviews.com/mypost",2026-05-08,True,2,negative
REV00422,Wireless Headphones,electronics,5,"Great build quality, feels premium and solid. The display is absolutely stunning. Colors are vibrant and sharp. One star is too generous.",2026-03-10,True,35,positive
REV00423,Smart Watch,electronics,5,"In my opinion, Setup was incredibly easy, connected right away. Camera quality exceeded my expectations, photos are crisp. One star is too generous.",2025-12-25,True,29,positive
REV00424,Leather Belt,clothing,5,"My experience: Washes well, no fading or shrinking. Not recommended.",2026-04-05,True,12,positive
REV00425,Smart Watch,electronics,1,"I must say, Camera is terrible, blurry photos even in daylight. Sound quality is awful, tinny and distorted. Disappointed overall.",2026-03-25,False,26,negative
REV00426,Blender Pro,home,2,"Honestly, Difficult to clean, parts don't come apart easily. Takes up too much space, too bulky. Total waste of money. Check my blog: www.reviews.com/mypost",2026-05-02,True,11,negative
REV00427,Air Purifier,home,1,"In my opinion, Way too loud, sounds like a jet engine. Difficult to clean, parts don't come apart easily. Would buy again!",2026-04-14,True,29,negative
REV00428,Cotton T-Shirt,clothing,5,"In my opinion, Washes well, no fading or shrinking. Excellent quality fabric, feels soft and durable. Disappointed overall.",2026-05-02,True,34,positive
REV00429,Leather Belt,clothing,5,"In my opinion, Perfect fit! Very comfortable to wear all day. Beautiful color, exactly as shown in pictures. Would buy again!",2025-12-20,True,24,positive
REV00430,Cotton T-Shirt,clothing,1,"<p>My experience: Runs very small, order 2 sizes up! Terrible fit, way too small even though I ordered my size. Highly recommend!</p>",2026-02-20,True,19,negative
REV00431,Denim Jeans,clothing,5,"After using it for a month, Beautiful color, exactly as shown in pictures. True to size, the measurements were accurate. Would buy again!",2026-05-01,True,35,positive
REV00432,Denim Jeans,clothing,1,"In my opinion, Color is completely different from the photos. Disappointed overall.",2026-06-05,True,16,negative
REV00433,Laptop Pro 15,electronics,1,"Poor build quality, feels cheap and plastic. Camera is terrible, blurry photos even in daylight.",2026-01-25,True,17,negative
REV00434,Tablet Ultra,electronics,2,"<p>EDIT: After more use, Very slow, freezes constantly during use. Poor build quality, feels cheap and plastic. Highly recommend!</p>",2026-02-10,True,3,negative
REV00435,Coffee Maker,home,4,"<p>Overall, Works like a charm! Makes perfect coffee every morning. Sturdy design, built to last. You get what you pay for.</p>",2026-06-09,True,23,positive
REV00436,Running Shoes,clothing,3,"EDIT: After more use, Standard quality, nothing remarkable. Disappointed overall.",2026-06-04,True,6,neutral
REV00437,Wireless Headphones,electronics,1,"After using it for a month, Screen is too small and hard to read. Poor build quality, feels cheap and plastic. Highly recommend!",2026-06-12,True,28,negative
REV00438,Denim Jeans,clothing,4,"To be honest, Washes well, no fading or shrinking. Excellent quality fabric, feels soft and durable. One star is too generous.",2026-03-01,True,7,positive
REV00439,Smartphone X1,electronics,1,"Camera is terrible, blurry photos even in daylight. Overheats after just 10 minutes of use. Save your money.",2026-03-27,False,25,negative
REV00440,Cotton T-Shirt,clothing,2,"Overall, Runs very small, order 2 sizes up! Runs very small, order 2 sizes up! Total waste of money. Check my blog: www.reviews.com/mypost",2026-01-18,False,24,negative
REV00441,Blender Pro,home,1,"To be honest, Consumes too much power. Save your money.",2026-05-27,True,19,negative
REV00442,Blender Pro,home,5,"Powerful and efficient, cleans thoroughly. Disappointed overall.",2026-01-18,False,46,positive
REV00443,Wireless Headphones,electronics,3,"EDIT: After more use, Average product for the price point.",2026-06-07,True,7,neutral
REV00444,Smartphone X1,electronics,1,"I must say, Sound quality is awful, tinny and distorted. Battery drains too quickly, barely lasts 3 hours. Highly recommend!",2026-03-21,False,27,negative
REV00445,Blender Pro,home,1,"To be honest, Flimsy construction, feels like it will break. Missing basic features, very disappointed. Not recommended.",2026-03-25,True,7,negative
REV00446,Denim Jeans,clothing,1,"<p>Color is completely different from the photos. Poor quality material, started falling apart after one wash. You get what you pay for.</p>",2026-02-21,True,24,negative
REV00447,Cotton T-Shirt,clothing,5,"Just received it and Excellent quality fabric, feels soft and durable. Great value for money, highly recommend! One star is too generous.",2026-01-11,True,1,positive
REV00448,Cotton T-Shirt,clothing,1,"In my opinion, Terrible fit, way too small even though I ordered my size. Worth every penny!",2026-05-21,True,9,negative
REV00449,Tablet Ultra,electronics,3,"Overall, Decent performance, not amazing but okay. Five stars from me! Check my blog: www.reviews.com/mypost",2026-03-22,True,9,neutral
REV00450,Laptop Pro 15,electronics,5,"My experience: Super fast performance, handles multitasking effortlessly. One star is too generous. Contact me: reviewer@email.com",2026-04-18,True,31,positive
REV00451,Desk Lamp,home,5,Great features for the price. Worth every penny!,2026-02-17,True,4,positive
REV00452,Tablet Ultra,electronics,2,"In my opinion, Camera is terrible, blurry photos even in daylight. Battery drains too quickly, barely lasts 3 hours. Disappointed overall.",2026-02-28,False,17,negative
REV00453,Denim Jeans,clothing,3,"Honestly, Standard quality, nothing remarkable. Five stars from me!",2026-05-13,True,3,neutral
REV00454,Blender Pro,home,1,"Just received it and Way too loud, sounds like a jet engine. Total waste of money. Contact me: reviewer@email.com",2025-12-31,True,6,negative
REV00455,Vacuum Cleaner,home,5,Great features for the price. Save your money. Check my blog: www.reviews.com/mypost,2026-03-21,True,42,positive
REV00456,Desk Lamp,home,5,<p>Just received it and Easy to clean and maintain. Five stars from me!</p>,2026-02-27,True,38,positive
REV00457,Vacuum Cleaner,home,1,"After using it for a month, Takes up too much space, too bulky. Worth every penny!",2026-04-22,True,24,negative
REV00458,Cotton T-Shirt,clothing,3,"Just received it and Decent for the price, but not great. Perfect for my needs.",2026-03-28,False,0,neutral
REV00459,Denim Jeans,clothing,2,"My experience: Poor quality material, started falling apart after one wash. Worth every penny!",2026-04-08,True,23,negative
REV00460,Cotton T-Shirt,clothing,3,"In my opinion, Fits okay, material is average. Perfect for my needs.",2026-05-26,True,0,neutral
REV00461,Running Shoes,clothing,1,"My experience: Terrible fit, way too small even though I ordered my size. Save your money. Check my blog: www.reviews.com/mypost",2026-01-03,True,28,negative
REV00462,Blender Pro,home,2,"<p>I must say, Missing basic features, very disappointed. Consumes too much power. One star is too generous.</p> Contact me: reviewer@email.com",2026-04-05,True,26,negative
REV00463,Cotton T-Shirt,clothing,1,"UPDATE: Runs very small, order 2 sizes up! Five stars from me!",2026-04-30,True,5,negative
REV00464,Vacuum Cleaner,home,5,"EDIT: After more use, Great features for the price. Compact size, fits perfectly in my space. Not recommended.",2026-05-09,True,33,positive
REV00465,Desk Lamp,home,3,"I must say, Okay for occasional use. You get what you pay for.",2026-04-10,True,3,neutral
REV00466,Leather Belt,clothing,1,"I must say, Overpriced for such low quality. Overpriced for such low quality. Total waste of money. Check my blog: www.reviews.com/mypost",2026-03-03,False,6,negative
REV00467,Leather Belt,clothing,5,"<p>EDIT: After more use, Excellent quality fabric, feels soft and durable. You get what you pay for.</p>",2026-01-30,True,49,positive
REV00468,Wireless Headphones,electronics,5,"In my opinion, The screen resolution is perfect for watching movies. Setup was incredibly easy, connected right away. One star is too generous.",2026-01-31,True,48,positive
REV00469,Air Purifier,home,4,"Quiet operation, barely makes any noise. You get what you pay for.",2026-04-28,True,20,positive
REV00470,Denim Jeans,clothing,5,"I must say, Excellent quality fabric, feels soft and durable. Check my blog: www.reviews.com/mypost",2026-03-22,True,4,positive
REV00471,Running Shoes,clothing,2,"In my opinion, Runs very small, order 2 sizes up! Save your money.",2026-04-10,False,21,negative
REV00472,Leather Belt,clothing,2,"Just received it and Runs very small, order 2 sizes up! Faded badly after first wash.",2026-03-27,True,3,negative
REV00473,Leather Belt,clothing,3,"Standard quality, nothing remarkable. Would buy again!",2026-06-07,True,7,neutral
REV00474,Desk Lamp,home,5,<p>UPDATE: Easy to clean and maintain. Five stars from me!</p> Check my blog: www.reviews.com/mypost,2026-04-05,True,34,positive
REV00475,Air Purifier,home,5,"EDIT: After more use, Powerful and efficient, cleans thoroughly. You get what you pay for.",2026-04-14,True,18,positive
REV00476,Winter Jacket,clothing,2,"EDIT: After more use, Runs very small, order 2 sizes up! Color is completely different from the photos. Not recommended.",2026-01-11,False,7,negative
REV00477,Running Shoes,clothing,2,"<p>UPDATE: Poor quality material, started falling apart after one wash. Color is completely different from the photos. Worth every penny!</p>",2026-01-02,True,21,negative
REV00478,Running Shoes,clothing,3,"To be honest, Decent for the price, but not great. Worth every penny! Check my blog: www.reviews.com/mypost",2026-04-21,True,3,neutral
REV00479,Coffee Maker,home,3,"UPDATE: Average product, meets basic needs. One star is too generous.",2026-05-14,True,9,neutral
REV00480,Wireless Headphones,electronics,1,"Difficult to setup, confusing instructions. Check my blog: www.reviews.com/mypost",2026-02-22,True,27,negative
REV00481,Cotton T-Shirt,clothing,1,"Just received it and Terrible fit, way too small even though I ordered my size. Terrible fit, way too small even though I ordered my size. Save your money.",2026-05-13,True,2,negative
REV00482,Blender Pro,home,2,"In my opinion, Way too loud, sounds like a jet engine. Broke after just 2 weeks of use! Highly recommend!",2026-04-09,True,26,negative
REV00483,Winter Jacket,clothing,1,"After using it for a month, Runs very small, order 2 sizes up! One star is too generous.",2026-01-28,True,26,negative
REV00484,Vacuum Cleaner,home,5,"<p>Overall, Powerful and efficient, cleans thoroughly. Compact size, fits perfectly in my space. Total waste of money.</p>",2026-01-09,True,23,positive
REV00485,Air Purifier,home,3,"<p>Honestly, Okay for occasional use. Worth every penny!</p> Contact me: reviewer@email.com",2026-04-28,True,5,neutral
REV00486,Laptop Pro 15,electronics,3,"<p>My experience: Standard features, what you would expect. Worth every penny!</p> Check my blog: www.reviews.com/mypost",2026-02-13,True,9,neutral
REV00487,Cotton T-Shirt,clothing,3,"<p>After using it for a month, Fits okay, material is average. One star is too generous.</p>",2025-12-26,False,6,neutral
REV00488,Wireless Headphones,electronics,2,"<p>To be honest, Difficult to setup, confusing instructions. Save your money.</p>",2026-01-20,True,16,negative
REV00489,Blender Pro,home,4,"<p>Overall, Powerful and efficient, cleans thoroughly. Quiet operation, barely makes any noise. One star is too generous.</p>",2026-06-04,True,29,positive
REV00490,Blender Pro,home,3,<p>Okay for occasional use. Save your money.</p> Contact me: reviewer@email.com,2026-03-02,True,2,neutral
REV00491,Laptop Pro 15,electronics,1,"In my opinion, Camera is terrible, blurry photos even in daylight.",2026-03-24,True,3,negative
REV00492,Tablet Ultra,electronics,3,"In my opinion, Standard features, what you would expect. Highly recommend! Check my blog: www.reviews.com/mypost",2026-02-18,True,2,neutral
REV00493,Tablet Ultra,electronics,4,"<p>EDIT: After more use, Great build quality, feels premium and solid. Perfect for my needs.</p>",2026-04-03,True,34,positive
REV00494,Winter Jacket,clothing,3,UPDATE: As expected from this brand. Highly recommend!,2026-03-01,True,9,neutral
REV00495,Smartphone X1,electronics,5,"After using it for a month, The display is absolutely stunning. Colors are vibrant and sharp. Setup was incredibly easy, connected right away.",2026-01-04,True,30,positive
REV00496,Smartphone X1,electronics,1,"After using it for a month, Difficult to setup, confusing instructions. Screen is too small and hard to read. Save your money.",2025-12-30,True,19,negative
REV00497,Tablet Ultra,electronics,5,"<p>Overall, Super fast performance, handles multitasking effortlessly. Save your money.</p>",2026-03-28,True,33,positive
REV00498,Vacuum Cleaner,home,2,"Missing basic features, very disappointed. One star is too generous.",2026-05-04,True,16,negative
REV00499,Smartphone X1,electronics,5,"In my opinion, The screen resolution is perfect for watching movies. One star is too generous. Check my blog: www.reviews.com/mypost",2026-05-02,False,31,positive
REV00500,Desk Lamp,home,1,"In my opinion, Difficult to clean, parts don't come apart easily. One star is too generous.",2025-12-17,True,12,negative
